origin_id,origin_name,station_id,activity_start_date,activity_start_time,characteristic_name,units,sample_fraction,value_type,statistic_type,result_value_numeric,datetime
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2013-07-18,1899-12-31 10:01:00,Specific conductance,mS/cm,NA,Actual,NA,0.3232,2013-07-18T10:01:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-04-29,1899-12-31 09:46:00,Specific conductance,mS/cm,NA,Actual,NA,0.3661,2013-04-29T09:46:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2013-04-29,1899-12-31 09:00:00,Specific conductance,mS/cm,NA,Actual,NA,0.4194,2013-04-29T09:00:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL13,2013-09-26,1899-12-31 10:55:00,Specific conductance,NA,NA,NA,NA,NA,2013-09-26T10:55:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL16,2013-11-25,1899-12-31 12:20:00,Specific conductance,mS/cm,NA,Actual,NA,0.3521,2013-11-25T12:20:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2013-01-24,1899-12-31 10:00:00,Specific conductance,mS/cm,NA,Actual,NA,0.2553,2013-01-24T10:00:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL12,2013-06-21,1899-12-31 11:07:00,Specific conductance,mS/cm,NA,Actual,NA,0.3358,2013-06-21T11:07:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL12,2013-02-22,1899-12-31 11:43:00,Specific conductance,mS/cm,NA,Actual,NA,0.2978,2013-02-22T11:43:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2013-02-22,1899-12-31 10:18:00,Specific conductance,mS/cm,NA,Actual,NA,0.2744,2013-02-22T10:18:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2013-09-26,1899-12-31 10:55:00,Specific conductance,mS/cm,NA,Actual,NA,0.3579,2013-09-26T10:55:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2013-02-22,1899-12-31 10:14:00,Specific conductance,mS/cm,NA,Actual,NA,0.2737,2013-02-22T10:14:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2013-01-24,1899-12-31 09:50:00,Specific conductance,mS/cm,NA,Actual,NA,0.2786,2013-01-24T09:50:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL15,2013-08-23,1899-12-31 12:13:00,Specific conductance,mS/cm,NA,Actual,NA,0.6172,2013-08-23T12:13:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL19,2013-03-14,1899-12-31 10:25:00,Specific conductance,mS/cm,NA,Actual,NA,0.2951,2013-03-14T10:25:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2013-03-14,1899-12-31 11:34:00,Specific conductance,mS/cm,NA,Actual,NA,0.3103,2013-03-14T11:34:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-05-28,1899-12-31 10:41:00,Specific conductance,mS/cm,NA,Actual,NA,0.3777,2013-05-28T10:41:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-08-23,1899-12-31 09:41:00,Specific conductance,mS/cm,NA,Actual,NA,0.3367,2013-08-23T09:41:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2013-11-25,1899-12-31 11:53:00,Specific conductance,mS/cm,NA,Actual,NA,0.3494,2013-11-25T11:53:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL13,2013-02-22,1899-12-31 11:28:00,Specific conductance,mS/cm,NA,Actual,NA,0.3905,2013-02-22T11:28:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL16,2013-06-21,1899-12-31 10:44:00,Specific conductance,mS/cm,NA,Actual,NA,0.3578,2013-06-21T10:44:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M2,2013-06-21,1899-12-31 11:13:00,Specific conductance,mS/cm,NA,Actual,NA,0.3379,2013-06-21T11:13:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2013-07-18,1899-12-31 11:36:00,Specific conductance,mS/cm,NA,Actual,NA,0.3484,2013-07-18T11:36:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL13,2013-04-29,1899-12-31 11:28:00,Specific conductance,mS/cm,NA,Actual,NA,0.722,2013-04-29T11:28:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-07-18,1899-12-31 09:54:00,Specific conductance,mS/cm,NA,Actual,NA,0.3335,2013-07-18T09:54:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2013-06-21,1899-12-31 09:19:00,Specific conductance,mS/cm,NA,Actual,NA,0.3483,2013-06-21T09:19:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2013-06-21,1899-12-31 09:39:00,Specific conductance,mS/cm,NA,Actual,NA,0.291,2013-06-21T09:39:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL14,2013-08-23,1899-12-31 12:01:00,Specific conductance,mS/cm,NA,Actual,NA,0.8434,2013-08-23T12:01:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-03-14,1899-12-31 09:57:00,Specific conductance,mS/cm,NA,Actual,NA,0.2831,2013-03-14T09:57:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M4,2013-03-14,1899-12-31 11:19:00,Specific conductance,mS/cm,NA,Actual,NA,0.3127,2013-03-14T11:19:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-09-26,1899-12-31 09:51:00,Specific conductance,mS/cm,NA,Actual,NA,0.3375,2013-09-26T09:51:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-01-24,1899-12-31 10:24:00,Specific conductance,mS/cm,NA,Actual,NA,0.252,2013-01-24T10:24:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL13,2013-10-17,1899-12-31 10:10:00,Specific conductance,NA,NA,NA,NA,NA,2013-10-17T10:10:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2013-03-14,1899-12-31 11:25:00,Specific conductance,mS/cm,NA,Actual,NA,0.3103,2013-03-14T11:25:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M4,2013-01-24,1899-12-31 11:51:00,Specific conductance,mS/cm,NA,Actual,NA,0.2576,2013-01-24T11:51:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2013-10-17,1899-12-31 09:32:00,Specific conductance,mS/cm,NA,Actual,NA,0.3433,2013-10-17T09:32:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2013-04-29,1899-12-31 11:11:00,Specific conductance,mS/cm,NA,Actual,NA,0.3822,2013-04-29T11:11:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL13,2013-11-25,1899-12-31 12:35:00,Specific conductance,NA,NA,NA,NA,NA,2013-11-25T12:35:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M2,2013-07-18,1899-12-31 11:21:00,Specific conductance,mS/cm,NA,Actual,NA,0.3497,2013-07-18T11:21:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2013-12-18,1899-12-31 10:51:00,Specific conductance,mS/cm,NA,Actual,NA,0.3661,2013-12-18T10:51:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2013-11-25,1899-12-31 13:00:00,Specific conductance,mS/cm,NA,Actual,NA,0.3626,2013-11-25T13:00:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL20,2013-11-25,1899-12-31 11:59:00,Specific conductance,mS/cm,NA,Actual,NA,0.3496,2013-11-25T11:59:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2013-03-14,1899-12-31 10:31:00,Specific conductance,mS/cm,NA,Actual,NA,0.2915,2013-03-14T10:31:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-02-22,1899-12-31 10:26:00,Specific conductance,mS/cm,NA,Actual,NA,0.2745,2013-02-22T10:26:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2013-10-17,1899-12-31 09:23:00,Specific conductance,mS/cm,NA,Actual,NA,0.3487,2013-10-17T09:23:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL16,2013-12-18,1899-12-31 10:20:00,Specific conductance,mS/cm,NA,Actual,NA,0.3605,2013-12-18T10:20:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M4,2013-06-21,1899-12-31 11:19:00,Specific conductance,mS/cm,NA,Actual,NA,0.3389,2013-06-21T11:19:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-11-25,1899-12-31 11:47:00,Specific conductance,mS/cm,NA,Actual,NA,0.349,2013-11-25T11:47:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL19,2013-12-18,1899-12-31 10:07:00,Specific conductance,mS/cm,NA,Actual,NA,0.3466,2013-12-18T10:07:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M4,2013-10-17,1899-12-31 10:52:00,Specific conductance,mS/cm,NA,Actual,NA,0.3656,2013-10-17T10:52:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL19,2013-09-26,1899-12-31 10:08:00,Specific conductance,mS/cm,NA,Actual,NA,0.3395,2013-09-26T10:08:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-01-24,1899-12-31 10:26:00,Specific conductance,mS/cm,NA,Actual,NA,0.261,2013-01-24T10:26:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2013-01-24,1899-12-31 11:07:00,Specific conductance,mS/cm,NA,Actual,NA,0.258,2013-01-24T11:07:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2013-03-14,1899-12-31 10:07:00,Specific conductance,mS/cm,NA,Actual,NA,0.2886,2013-03-14T10:07:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M4,2013-08-23,1899-12-31 11:04:00,Specific conductance,mS/cm,NA,Actual,NA,0.3547,2013-08-23T11:04:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-12-18,1899-12-31 09:44:00,Specific conductance,mS/cm,NA,Actual,NA,0.3437,2013-12-18T09:44:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2013-09-26,1899-12-31 09:42:00,Salinity,ppt,NA,Actual,NA,0.16,2013-09-26T09:42:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL12,2013-09-26,1899-12-31 10:32:00,Salinity,ppt,NA,Actual,NA,0.18,2013-09-26T10:32:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL14,2013-04-29,1899-12-31 12:41:00,Salinity,ppt,NA,Actual,NA,0.41,2013-04-29T12:41:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-04-29,1899-12-31 09:46:00,Salinity,ppt,NA,Actual,NA,0.18,2013-04-29T09:46:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL20,2013-03-14,1899-12-31 10:15:00,Salinity,ppt,NA,Actual,NA,0.14,2013-03-14T10:15:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-11-25,1899-12-31 11:49:00,Salinity,ppt,NA,Actual,NA,0.17,2013-11-25T11:49:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL19,2013-03-14,1899-12-31 10:25:00,Salinity,ppt,NA,Actual,NA,0.14,2013-03-14T10:25:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2013-11-25,1899-12-31 11:20:00,Salinity,ppt,NA,Actual,NA,0.2,2013-11-25T11:20:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2013-07-18,1899-12-31 09:32:00,Salinity,ppt,NA,Actual,NA,0.16,2013-07-18T09:32:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2013-01-24,1899-12-31 10:06:00,Salinity,ppt,NA,Actual,NA,0.12,2013-01-24T10:06:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2013-04-29,1899-12-31 10:19:00,Salinity,ppt,NA,Actual,NA,0.19,2013-04-29T10:19:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2013-01-24,1899-12-31 09:50:00,Salinity,ppt,NA,Actual,NA,0.13,2013-01-24T09:50:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL20,2013-12-18,1899-12-31 09:59:00,Salinity,ppt,NA,Actual,NA,0.17,2013-12-18T09:59:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2013-10-17,1899-12-31 10:57:00,Salinity,ppt,NA,Actual,NA,0.18,2013-10-17T10:57:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2013-03-14,1899-12-31 11:25:00,Salinity,ppt,NA,Actual,NA,0.15,2013-03-14T11:25:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL13,2013-03-14,1899-12-31 10:55:00,Salinity,ppt,NA,Actual,NA,0.21,2013-03-14T10:55:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-02-22,1899-12-31 10:28:00,Salinity,ppt,NA,Actual,NA,0.13,2013-02-22T10:28:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2013-08-23,1899-12-31 09:43:00,Salinity,ppt,NA,Actual,NA,0.17,2013-08-23T09:43:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL16,2013-06-21,1899-12-31 10:44:00,Salinity,ppt,NA,Actual,NA,0.18,2013-06-21T10:44:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M2,2013-03-14,1899-12-31 11:13:00,Salinity,ppt,NA,Actual,NA,0.15,2013-03-14T11:13:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL16,2013-01-24,1899-12-31 11:20:00,Salinity,ppt,NA,Actual,NA,0.12,2013-01-24T11:20:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2013-01-24,1899-12-31 10:00:00,Salinity,ppt,NA,Actual,NA,0.12,2013-01-24T10:00:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M2,2013-02-22,1899-12-31 11:48:00,Salinity,ppt,NA,Actual,NA,0.14,2013-02-22T11:48:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL12,2013-01-24,1899-12-31 11:36:00,Salinity,ppt,NA,Actual,NA,0.13,2013-01-24T11:36:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL16,2013-04-29,1899-12-31 10:30:00,Salinity,ppt,NA,Actual,NA,0.18,2013-04-29T10:30:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2013-07-18,1899-12-31 11:42:00,Salinity,ppt,NA,Actual,NA,0.17,2013-07-18T11:42:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL19,2013-10-17,1899-12-31 10:06:00,Salinity,ppt,NA,Actual,NA,0.17,2013-10-17T10:06:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2013-07-18,1899-12-31 09:43:00,Salinity,ppt,NA,Actual,NA,0.16,2013-07-18T09:43:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2013-12-18,1899-12-31 10:57:00,Salinity,ppt,NA,Actual,NA,0.18,2013-12-18T10:57:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL3,2013-05-28,1899-12-31 10:27:00,Salinity,ppt,NA,Actual,NA,0.19,2013-05-28T10:27:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2013-05-28,1899-12-31 11:09:00,Salinity,ppt,NA,Actual,NA,0.19,2013-05-28T11:09:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL14,2013-08-23,1899-12-31 12:01:00,Salinity,ppt,NA,Actual,NA,0.44,2013-08-23T12:01:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2013-03-14,1899-12-31 09:47:00,Salinity,ppt,NA,Actual,NA,0.14,2013-03-14T09:47:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL14,2013-07-18,1899-12-31 12:07:00,Salinity,ppt,NA,Actual,NA,0.36,2013-07-18T12:07:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL14,2013-02-22,1899-12-31 12:30:00,Salinity,ppt,NA,Actual,NA,0.39,2013-02-22T12:30:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M4,2013-05-28,1899-12-31 11:53:00,Salinity,ppt,NA,Actual,NA,0.21,2013-05-28T11:53:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL19,2013-09-26,1899-12-31 10:08:00,Salinity,ppt,NA,Actual,NA,0.17,2013-09-26T10:08:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL11,2013-08-23,1899-12-31 10:01:00,Salinity,ppt,NA,Actual,NA,0.17,2013-08-23T10:01:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL16,2013-12-18,1899-12-31 10:20:00,Salinity,ppt,NA,Actual,NA,0.18,2013-12-18T10:20:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-06-21,1899-12-31 09:55:00,Salinity,ppt,NA,Actual,NA,0.14,2013-06-21T09:55:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL15,2013-10-17,1899-12-31 10:15:00,Salinity,NA,NA,NA,NA,NA,2013-10-17T10:15:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-12-18,1899-12-31 09:46:00,Salinity,ppt,NA,Actual,NA,0.17,2013-12-18T09:46:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2013-12-18,1899-12-31 09:20:00,Salinity,ppt,NA,Actual,NA,0.21,2013-12-18T09:20:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2013-06-21,1899-12-31 10:07:00,Salinity,ppt,NA,Actual,NA,0.14,2013-06-21T10:07:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-05-28,1899-12-31 10:41:00,Salinity,ppt,NA,Actual,NA,0.19,2013-05-28T10:41:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL13,2013-10-17,1899-12-31 10:10:00,Salinity,NA,NA,NA,NA,NA,2013-10-17T10:10:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2013-06-21,1899-12-31 11:34:00,Salinity,ppt,NA,Actual,NA,0.17,2013-06-21T11:34:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-12-18,1899-12-31 09:44:00,Salinity,ppt,NA,Actual,NA,0.17,2013-12-18T09:44:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-09-26,1899-12-31 09:51:00,Salinity,ppt,NA,Actual,NA,0.17,2013-09-26T09:51:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M4,2013-02-22,1899-12-31 11:56:00,Salinity,ppt,NA,Actual,NA,0.15,2013-02-22T11:56:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL2,2013-04-29,1899-12-31 09:00:00,Salinity,ppt,NA,Actual,NA,0.21,2013-04-29T09:00:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-02-22,1899-12-31 10:24:00,Salinity,ppt,NA,Actual,NA,0.13,2013-02-22T10:24:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2013-03-14,1899-12-31 09:49:00,Salinity,ppt,NA,Actual,NA,0.14,2013-03-14T09:49:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M1,2013-03-14,1899-12-31 11:34:00,Salinity,ppt,NA,Actual,NA,0.15,2013-03-14T11:34:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL15,2013-03-14,1899-12-31 12:10:00,Salinity,ppt,NA,Actual,NA,0.25,2013-03-14T12:10:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-10-17,1899-12-31 09:43:00,Salinity,ppt,NA,Actual,NA,0.17,2013-10-17T09:43:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M4,2013-01-24,1899-12-31 11:51:00,Salinity,ppt,NA,Actual,NA,0.12,2013-01-24T11:51:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL19,2013-07-18,1899-12-31 10:21:00,Salinity,ppt,NA,Actual,NA,0.15,2013-07-18T10:21:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL5,2013-02-22,1899-12-31 10:14:00,Salinity,ppt,NA,Actual,NA,0.13,2013-02-22T10:14:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",M3,2013-02-22,1899-12-31 12:02:00,Salinity,ppt,NA,Actual,NA,0.14,2013-02-22T12:02:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL6,2013-12-18,1899-12-31 09:51:00,Salinity,ppt,NA,Actual,NA,0.17,2013-12-18T09:51:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL17,2013-04-29,1899-12-31 09:48:00,Salinity,ppt,NA,Actual,NA,0.18,2013-04-29T09:48:00Z
CA_BVR,"Big Valley Band of Pomo Indians of the Big Valley Rancheria, California",BVCL12,2013-02-22,1899-12-31 11:43:00,Salinity,ppt,NA,Actual,NA,0.14,2013-02-22T11:43:00Z
